FID;CODIGO REGION;REGION;CODIGO PROVINCIA;PROVINCIA;CODIGO COMUNA;NOMBRE COMUNA;DISTRITO;AREA;Shape__Area;Shape__Length;CODIGO LOCALIDAD;LOCALIDAD;CODIGO ENTIDAD;ENTIDAD;CODIGO CATEGORIA;CATEGORIA;Número total de personas;Total de Hombres;Total de Mujeres;Total de personas de 0 a 5 años;Total de personas de 6 a 14 años;Total de personas de 15 a 64 años;Total de personas de 65 y más años;Total personas migrantes que residen habitualmente en el territorio nacional;Total personas que se consideran pertenecientes a algún pueblo indígena u originario;Total de viviendas particulares;Total viviendas colectivas;Total viviendas ocupadas con moradores presentes;Total viviendas;Cantidad de hogares;Cantidad de viviendas tipo casa;Cantidad de viviendas tipo departamento en edificio;Cantidad de viviendas tipo vivienda tradicional indígena (ruka, pae pae u otras);Cantidad de viviendas tipo pieza en casa antigua o en conventillo;Cantidad de viviendas tipo mediagua, mejora, rancho o choza;Cantidad de viviendas tipo móvil (carpa, casa rodante o similar);Cantidad de viviendas tipo otro tipo de vivienda particular;Cantidad de viviendas con materialidad en paredes de Hormigón armado;Cantidad de viviendas con materialidad en paredes de albañilería: bloque de cemento, piedra o ladrillo;Cantidad de viviendas con materialidad en paredes de tabique forrado por ambas caras (madera o acero);Cantidad de viviendas con materialidad en paredes de tabique sin forro interior (madera u otro);Cantidad de viviendas con materialidad en paredes de adobe, barro, quincha, pirca u otro artesanal tradicional;Cantidad de viviendas con materialidad en paredes de materiales precarios (lata, cartón, plástico, etc.);Cantidad de viviendas con materialidad de techo tejas o tejuelas de arcilla, metálicas, de cemento, de madera, asfálticas o plásticas;Cantidad de viviendas con materialidad de techo losa hormigón;Cantidad de viviendas con materialidad de techo planchas metálicas de zinc, cobre, etc. O fibrocemento (tipo pizarreño);Cantidad de viviendas con materialidad de techo fonolita o plancha de fieltro embreado;Cantidad de viviendas con materialidad de techo paja, coirón, totora o caña;Cantidad de viviendas con materialidad de techo materiales precarios (lata, cartón, plástico, etc.);Cantidad de viviendas con materialidad de techo sin cubierta sólida de techo;Cantidad de viviendas con materialidad de piso parquet, piso flotante, cerámico, madera, alfombra, flexit, cubrepiso u otro similar, sobre radier o vigas de madera;Viviendas con materialidad de piso radier sin revestimiento;Viviendas con materialidad de piso baldosa de cemento;Viviendas con materialidad de piso capa de cemento sobre tierra;Viviendas con materialidad de piso tierra;Total viviendas con materialidad aceptable;Total viviendas con materialidad recuperable;Total viviendas con materialidad irrecuperable;Cantidad de viviendas con origen del agua por red pública;Cantidad de viviendas con origen del agua por pozo o noria;Cantidad de viviendas con origen del agua por camión aljibe;Cantidad de viviendas con origen del agua por río, vertiente, estero, canal, lago, etc.;x;y
26322;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;5;2;2718427.08984375;7099.44244717237;10;CURAQUILLA;46;MIRAMAR;7;Fundo-Estancia-Hacienda;27;13;14;0;Indeterminado;19;Indeterminado;0;7;18;0;9;18;9;16;0;0;0;2;0;0;2;0;7;0;0;0;1;0;7;0;0;0;0;8;0;0;1;0;7;1;0;0;8;1;0;;
26323;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;5;2;1292978.17578125;4603.88596054299;10;CURAQUILLA;48;SANTA AURORA;8;Parcela-Hijuela;13;7;6;0;Indeterminado;9;Indeterminado;0;Indeterminado;14;0;6;14;6;13;0;0;0;1;0;0;1;0;4;1;0;0;1;0;5;0;0;0;0;6;0;0;0;0;5;1;0;0;6;0;0;;
26324;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;5;2;6663902.9609375;15810.2112955167;18;LAS PEÑAS;73;LAS PEÑAS;7;Fundo-Estancia-Hacienda;4;Indeterminado;Indeterminado;0;0;Indeterminado;Indeterminado;0;0;1;1;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
26325;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;5;2;11571985.34375;22825.2161184943;19;LAS PUENTES;77;LAS PUENTES;8;Parcela-Hijuela;115;60;55;5;Indeterminado;78;Indeterminado;0;33;56;0;46;56;46;53;0;0;0;3;0;0;0;1;41;4;0;0;4;0;41;0;0;0;0;38;4;3;0;0;34;10;0;0;24;10;10;;
26326;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;5;2;3509567.59375;9859.66971459747;19;LAS PUENTES;79;MERILUPO;8;Parcela-Hijuela;25;10;15;Indeterminado;Indeterminado;18;4;0;Indeterminado;18;0;11;18;11;18;0;0;0;0;0;0;0;0;11;0;0;0;0;0;11;0;0;0;0;11;0;0;0;0;11;0;0;0;1;10;0;;
26327;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;5;2;3819667.47265625;9634.80452078181;22;LOS ÑANCOS;90;EL MANZANAL;7;Fundo-Estancia-Hacienda;7;Indeterminado;Indeterminado;0;0;Indeterminado;Indeterminado;0;Indeterminado;4;0;4;4;4;3;0;0;0;1;0;0;1;0;3;0;0;0;2;0;2;0;0;0;0;3;1;0;0;0;3;1;0;0;2;2;0;;
26328;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;5;2;6498436.38671875;12422.6421123513;24;MENURAL;97;CENTINELA;8;Parcela-Hijuela;50;26;24;Indeterminado;Indeterminado;26;Indeterminado;0;14;20;0;18;20;18;19;0;0;0;1;0;0;0;0;12;6;0;0;3;0;15;0;0;0;0;15;0;3;0;0;10;8;0;0;2;16;0;;
26329;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;5;2;7107353.52734375;12285.7758383225;24;MENURAL;98;MENURAL;7;Fundo-Estancia-Hacienda;23;12;11;Indeterminado;Indeterminado;16;Indeterminado;0;0;9;0;7;9;7;8;0;0;0;1;0;0;1;0;4;2;0;0;0;0;7;0;0;0;0;7;0;0;0;0;5;2;0;1;5;1;0;;
26330;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;5;2;10906062.8164063;19709.2188170105;32;RAQUI;152;RAQUI ALTO;8;Parcela-Hijuela;30;18;12;0;5;18;7;0;14;12;0;12;12;12;12;0;0;0;0;0;0;0;0;3;5;0;4;0;0;12;0;0;0;0;11;1;0;0;0;3;5;4;0;3;8;1;;
26331;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;5;2;636754.9609375;3912.28668298356;32;RAQUI;154;RAQUI CHICO;10;Comunidad Indígena;9;Indeterminado;Indeterminado;0;0;Indeterminado;Indeterminado;0;5;10;0;5;10;5;10;0;0;0;0;0;0;0;0;1;3;0;0;0;0;4;0;0;0;0;4;0;0;0;0;1;3;0;0;1;3;0;;
26332;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;5;2;4304459.86328125;11848.702901434;23;LOS PATOS;96;PITRALEO;8;Parcela-Hijuela;19;11;8;Indeterminado;Indeterminado;12;Indeterminado;Indeterminado;Indeterminado;11;0;6;11;6;10;0;0;0;1;0;0;0;0;6;0;0;0;0;0;6;0;0;0;0;4;0;1;1;0;4;2;0;0;4;0;2;;
26333;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;6;2;6894089.8515625;12968.0368376754;19;LAS PUENTES;77;LAS PUENTES;8;Parcela-Hijuela;50;25;25;Indeterminado;Indeterminado;34;4;0;31;14;0;14;14;14;12;0;0;0;2;0;0;1;0;9;4;0;0;0;0;13;0;0;1;0;14;0;0;0;0;10;3;1;0;4;8;2;;
26334;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;6;2;4888099.015625;12297.6107208815;19;LAS PUENTES;75;BIRIHUE;8;Parcela-Hijuela;49;31;18;Indeterminado;Indeterminado;30;10;0;29;17;0;17;17;17;15;0;0;0;2;0;0;0;0;12;4;0;1;0;0;17;0;0;0;0;17;0;0;0;0;12;4;1;0;7;7;3;;
26335;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;6;2;1561425.875;4789.1265560488;11;EL LINGUE;51;EL PILLO;7;Fundo-Estancia-Hacienda;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
26336;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;6;2;1109256.46484375;3974.19977310721;11;EL LINGUE;52;LENCO;10;Comunidad Indígena;17;8;9;Indeterminado;Indeterminado;10;Indeterminado;0;17;9;0;7;9;7;9;0;0;0;0;0;0;0;0;6;1;0;0;0;0;7;0;0;0;0;4;2;0;0;1;3;3;1;0;5;2;0;;
26337;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;6;2;1949025.92578125;6167.63676941969;11;EL LINGUE;53;PICHIRULO;8;Parcela-Hijuela;11;7;4;Indeterminado;Indeterminado;6;Indeterminado;0;0;4;0;4;4;4;4;0;0;0;0;0;0;0;0;2;2;0;0;0;0;4;0;0;0;0;4;0;0;0;0;2;2;0;0;0;0;4;;
26338;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;7;2;4179647.0078125;11307.8352112142;32;RAQUI;156;SANTA AMELIA;7;Fundo-Estancia-Hacienda;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
26339;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;7;2;3774522.4453125;8810.18080145957;32;RAQUI;151;RAQUI ALTO;4;Caserío;10;4;6;Indeterminado;0;6;Indeterminado;0;0;9;0;4;9;4;9;0;0;0;0;0;0;0;0;2;2;0;0;0;0;4;0;0;0;0;4;0;0;0;0;2;2;0;0;0;0;4;;
26340;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;7;2;2630044.93359375;9242.83529749948;35;TUBUL;162;EL CUCO;7;Fundo-Estancia-Hacienda;12;7;5;0;Indeterminado;7;Indeterminado;Indeterminado;0;18;0;7;18;7;17;0;0;0;1;0;0;1;0;6;0;0;0;2;0;5;0;0;0;0;7;0;0;0;0;7;0;0;0;6;1;0;;
26341;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;7;2;13029473.4335938;15406.4841449415;35;TUBUL;166;SANTA CLARA;8;Parcela-Hijuela;38;23;15;Indeterminado;4;21;Indeterminado;0;7;15;0;14;15;14;13;0;0;0;1;0;1;1;0;12;1;0;0;0;0;13;1;0;0;0;13;0;0;1;0;12;2;0;0;3;8;3;;
26342;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;7;2;2930061.50390625;8020.6966267323;35;TUBUL;164;LA CAL;8;Parcela-Hijuela;20;11;9;0;0;8;12;Indeterminado;0;16;0;9;16;9;15;0;0;0;0;0;1;5;0;3;0;0;0;0;0;7;0;0;0;0;7;0;1;0;0;7;0;0;0;3;2;3;;
26343;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;8;2;3781623.703125;9619.44740397297;20;LLICO;83;LLICO NORTE;8;Parcela-Hijuela;0;0;0;0;0;0;0;0;0;2;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
26344;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;8;2;2291554.54296875;6532.92197889756;20;LLICO;85;LOS MARTÍNEZ;4;Caserío;37;20;17;Indeterminado;Indeterminado;21;9;0;Indeterminado;22;0;13;22;13;21;0;0;0;1;0;0;0;0;9;4;0;0;0;0;13;0;0;0;0;13;0;0;0;0;9;4;0;13;0;0;0;;
26345;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;8;2;100104.578125;1534.03337491761;20;LLICO;86;LOS ROJAS;4;Caserío;28;17;11;Indeterminado;Indeterminado;21;Indeterminado;0;0;12;0;11;12;11;12;0;0;0;0;0;0;0;0;8;0;0;3;0;0;11;0;0;0;0;9;0;2;0;0;6;2;3;8;0;0;3;;
26346;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;8;2;354732.24609375;3493.99054510302;20;LLICO;82;LLICO;7;Fundo-Estancia-Hacienda;0;0;0;0;0;0;0;0;0;3;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
26347;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;8;2;927543.3046875;5362.84316835832;28;PUNTA LAVAPIÉ;116;PUNTA LAVAPIÉ;4;Caserío;92;53;39;Indeterminado;23;55;Indeterminado;0;19;26;0;24;26;25;26;0;0;0;0;0;0;0;0;23;1;0;0;0;0;24;0;0;0;0;22;0;2;0;0;21;3;0;23;0;0;1;;
26348;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;8;2;5300951.6328125;11680.4670444351;28;PUNTA LAVAPIÉ;118;TRANA;8;Parcela-Hijuela;0;0;0;0;0;0;0;0;0;8;0;0;8;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
26349;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;8;2;4266893.1796875;9736.77032119133;28;PUNTA LAVAPIÉ;117;REIMENCO;7;Fundo-Estancia-Hacienda;0;0;0;0;0;0;0;0;0;2;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
26350;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;8;2;18809885.65625;28499.4656794293;33;RUMENA;158;RUMENA;8;Parcela-Hijuela;99;53;46;9;12;61;17;0;22;37;0;32;37;33;37;0;0;0;0;0;0;0;0;30;2;0;0;1;0;31;0;0;0;0;28;0;4;0;0;27;5;0;0;3;15;14;;
26351;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;9;2;18470256.3984375;19820.2394926029;29;QUIAPO;119;CHEUQUELEMU;7;Fundo-Estancia-Hacienda;14;7;7;0;Indeterminado;9;Indeterminado;Indeterminado;6;12;0;6;12;6;11;0;0;0;1;0;0;0;0;6;0;0;0;0;0;6;0;0;0;0;5;0;0;1;0;5;1;0;1;4;1;0;;
26352;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;9;2;15571493.3359375;23889.5762304942;2;ANGUILLAS;9;COILHUE;8;Parcela-Hijuela;30;15;15;Indeterminado;Indeterminado;19;Indeterminado;0;Indeterminado;12;0;10;12;10;12;0;0;0;0;0;0;0;0;10;0;0;0;0;0;10;0;0;0;0;10;0;0;0;0;10;0;0;0;4;6;0;;
26353;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;9;2;33858263.625;28843.3031866463;30;QUIDICO;128;LOS GUAPES;7;Fundo-Estancia-Hacienda;22;13;9;Indeterminado;Indeterminado;12;6;0;10;8;0;7;8;7;7;0;0;1;0;0;0;0;1;5;1;0;0;1;0;6;0;0;0;0;7;0;0;0;0;6;1;0;3;2;0;2;;
26354;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;9;2;6441484.4453125;12844.1160394269;30;QUIDICO;130;QUIDICO CHICO;10;Comunidad Indígena;42;21;21;Indeterminado;Indeterminado;31;5;0;31;11;0;11;11;11;11;0;0;0;0;0;0;0;0;8;3;0;0;1;0;10;0;0;0;0;10;0;1;0;0;7;4;0;0;0;0;11;;
26355;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;9;2;12628970.4375;15988.115747987;30;QUIDICO;131;QUIDICO LILE;8;Parcela-Hijuela;47;24;23;0;Indeterminado;36;Indeterminado;0;14;20;0;18;20;18;19;0;0;0;1;0;0;0;0;13;3;0;2;0;0;18;0;0;0;0;17;1;0;0;0;12;4;2;0;4;2;12;;
26356;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;9;2;22088011.6757813;21342.320487613;30;QUIDICO;132;YANI;10;Comunidad Indígena;63;33;30;Indeterminado;11;42;Indeterminado;0;59;22;0;21;22;21;22;0;0;0;0;0;0;1;0;9;11;0;0;5;0;16;0;0;0;0;20;0;1;0;0;10;11;0;0;7;14;0;;
26357;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;9;2;26351014.296875;28736.7104908689;30;QUIDICO;133;YANI ALTO;10;Comunidad Indígena;59;26;33;Indeterminado;12;38;Indeterminado;0;50;23;0;22;23;22;23;0;0;0;0;0;0;0;1;11;10;0;0;0;0;22;0;0;0;0;22;0;0;0;0;12;10;0;0;14;7;1;;
26358;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;4;2;2243802.109375;9202.3457460345;7;CERRO COLORADO;33;LA MAICA;7;Fundo-Estancia-Hacienda;10;5;5;Indeterminado;Indeterminado;Indeterminado;Indeterminado;0;Indeterminado;4;0;4;4;4;4;0;0;0;0;0;0;0;0;3;1;0;0;0;0;4;0;0;0;0;3;1;0;0;0;2;2;0;0;0;1;3;;
26359;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;4;2;9438573.453125;22023.5495543873;15;LA GUINGA;65;LA GUINGA;8;Parcela-Hijuela;39;18;21;Indeterminado;Indeterminado;31;Indeterminado;0;7;24;0;14;24;14;20;0;0;0;1;0;3;0;0;10;4;0;0;4;0;10;0;0;0;0;12;2;0;0;0;9;5;0;9;3;0;2;;
26360;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;5;2;16655355.671875;24345.3427482979;22;LOS ÑANCOS;92;LOS ÑANCOS;8;Parcela-Hijuela;86;43;43;Indeterminado;Indeterminado;57;17;0;37;34;0;28;34;28;27;0;0;0;4;0;3;0;0;17;11;0;0;4;0;24;0;0;0;0;26;0;1;0;1;16;11;1;1;3;19;5;;
26361;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;9;2;3863575.640625;14109.6865845905;30;QUIDICO;125;CALETA YANI;10;Comunidad Indígena;31;15;16;Indeterminado;Indeterminado;20;6;0;19;8;0;8;8;8;8;0;0;0;0;0;0;0;7;1;0;0;0;7;0;1;0;0;0;0;5;1;1;0;0;5;2;0;0;0;2;6;;
26362;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;9;2;12013808.078125;16724.7528995002;30;QUIDICO;127;LAS GOLONDRINAS;8;Parcela-Hijuela;25;13;12;Indeterminado;Indeterminado;14;7;0;12;9;0;9;9;9;9;0;0;0;0;0;0;0;0;8;1;0;0;3;0;6;0;0;0;0;8;0;1;0;0;7;2;0;0;2;5;2;;
26363;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;7;2;3344017.76953125;9248.53795795733;32;RAQUI;147;BAJO RAQUI;8;Parcela-Hijuela;22;14;8;0;Indeterminado;17;Indeterminado;Indeterminado;Indeterminado;11;0;10;11;10;10;0;0;0;1;0;0;0;0;8;1;0;1;0;0;9;0;0;1;0;10;0;0;0;0;8;1;1;0;4;5;1;;
26364;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;8;2;448743.75390625;3477.46024950783;28;PUNTA LAVAPIÉ;115;PUNTA LAVAPIÉ;3;Aldea;785;387;398;Indeterminado;104;532;Indeterminado;0;163;307;0;250;307;255;297;0;0;0;9;0;1;1;7;202;33;0;6;16;0;229;0;0;3;0;229;1;18;0;0;191;49;6;245;2;0;0;;
26365;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;8;2;673999.3203125;5933.68237715432;20;LLICO;81;LLICO;3;Aldea;488;252;236;39;61;335;53;0;85;282;0;184;282;185;274;0;0;0;6;0;2;1;14;148;18;0;3;4;0;179;0;0;0;0;160;0;21;1;0;144;35;3;184;0;0;0;;
26366;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;7;2;645751.19140625;6219.75853221536;35;TUBUL;167;TUBUL;3;Aldea;1790;926;864;176;289;1213;112;0;407;610;1;525;611;530;571;0;0;1;38;0;0;136;209;118;52;0;6;17;3;499;1;0;1;0;434;1;81;2;1;380;129;6;514;0;1;7;;
26367;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;3;2;1915413.40234375;8823.15800950745;31;RAMADILLAS;134;CONUMO;3;Aldea;644;292;352;56;84;451;53;Indeterminado;57;201;0;193;201;195;198;0;0;0;3;0;0;8;9;150;24;1;0;3;0;188;0;0;0;1;175;1;14;2;0;153;38;1;5;0;2;185;;
26368;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;3;2;13339633.65625;30939.5657638849;31;RAMADILLAS;135;CONUMO;8;Parcela-Hijuela;61;32;29;Indeterminado;6;Indeterminado;5;Indeterminado;Indeterminado;18;0;16;18;16;16;0;0;0;2;0;0;0;0;11;5;0;0;1;0;15;0;0;0;0;12;0;4;0;0;7;9;0;0;0;2;14;;
26369;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;3;2;1407001.99609375;6285.26173903719;26;PICHILO;110;PICHILO;8;Parcela-Hijuela;22;11;11;Indeterminado;Indeterminado;17;Indeterminado;0;0;9;0;8;9;8;9;0;0;0;0;0;0;0;0;8;0;0;0;0;0;8;0;0;0;0;8;0;0;0;0;8;0;0;0;0;0;8;;
26370;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;3;2;668131.24609375;4482.79582899888;31;RAMADILLAS;139;MONTSERRAT;7;Fundo-Estancia-Hacienda;15;10;5;Indeterminado;Indeterminado;10;0;0;0;7;0;4;7;4;7;0;0;0;0;0;0;1;0;3;0;0;0;0;0;4;0;0;0;0;3;1;0;0;0;3;1;0;4;0;0;0;;
26371;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;1;2;116015997.183594;61667.6649222985;16;LARAQUETE;68;LOS LLANOS;7;Fundo-Estancia-Hacienda;38;22;16;Indeterminado;Indeterminado;27;5;Indeterminado;Indeterminado;8;1;8;9;8;8;0;0;0;0;0;0;0;0;7;1;0;0;0;0;8;0;0;0;0;7;0;1;0;0;6;2;0;4;0;0;4;;
26372;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;2;2;3279974.1796875;15666.0061557975;5;CARAMPANGUE;22;EL PARRÓN;8;Parcela-Hijuela;53;27;26;5;8;32;8;0;0;20;0;17;20;17;19;0;0;0;0;0;1;0;0;15;2;0;0;2;0;15;0;0;0;0;15;0;2;0;0;13;4;0;16;1;0;0;;
26373;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;2;2;2846513.671875;9688.89260479662;14;HORCONES;63;LOS MAITENES;4;Caserío;168;93;75;15;21;118;14;0;18;61;0;52;61;53;60;0;0;0;1;0;0;0;1;46;4;0;1;4;0;48;0;0;0;0;51;1;0;0;0;47;4;1;48;3;1;0;;
26374;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;8;2;4684453.69921875;10883.8167225889;33;RUMENA;157;RUMENA;4;Caserío;83;41;42;9;19;45;10;0;20;33;0;26;33;26;33;0;0;0;0;0;0;0;0;24;2;0;0;0;0;26;0;0;0;0;21;0;5;0;0;20;6;0;0;2;6;18;;
26375;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;3;2;2846668.71484375;8229.82170098619;26;PICHILO;111;SECTOR LA FAJA;4;Caserío;157;79;78;Indeterminado;Indeterminado;112;10;0;5;48;0;46;48;46;48;0;0;0;0;0;0;2;0;37;7;0;0;2;0;44;0;0;0;0;45;1;0;0;0;38;8;0;7;3;0;36;;
26376;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;3;2;104574252.785156;71210.9936272602;17;LAS CORRIENTES;69;LAS CORRIENTES;8;Parcela-Hijuela;86;45;41;7;11;58;10;0;Indeterminado;46;0;28;46;28;44;0;0;0;2;0;0;0;3;23;2;0;0;1;0;27;0;0;0;0;26;1;1;0;0;25;3;0;0;0;0;28;;
26377;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;9;2;5407496.79296875;15717.3443359765;29;QUIAPO;124;VALDEBENITO;8;Parcela-Hijuela;11;6;5;Indeterminado;0;11;Indeterminado;0;Indeterminado;5;0;4;5;4;5;0;0;0;0;0;0;0;0;1;3;0;0;0;0;4;0;0;0;0;4;0;0;0;0;1;3;0;0;2;0;2;;
26378;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;9;2;11451944.1367188;17519.8636752389;29;QUIAPO;123;QUIAPO;8;Parcela-Hijuela;31;20;11;0;Indeterminado;20;Indeterminado;Indeterminado;Indeterminado;17;0;13;17;13;17;0;0;0;0;0;0;0;0;12;0;0;0;0;0;13;0;0;0;0;13;0;0;0;0;12;0;0;0;4;8;1;;
26379;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;9;2;7168721.23046875;14635.0920441002;29;QUIAPO;121;LIPELIPE;8;Parcela-Hijuela;9;5;4;0;Indeterminado;5;Indeterminado;0;0;6;0;4;6;4;6;0;0;0;0;0;0;0;2;1;1;0;0;1;0;3;0;0;0;0;2;0;2;0;0;2;2;0;0;4;0;0;;
26380;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;6;2;28112073.671875;31253.1459593197;11;EL LINGUE;50;EL LINGUE;8;Parcela-Hijuela;27;12;15;Indeterminado;Indeterminado;18;6;0;12;19;0;11;19;11;17;0;0;1;1;0;0;0;0;9;2;0;0;0;0;11;0;0;0;0;10;0;0;1;0;9;2;0;0;2;2;7;;
26381;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;2;2;6653952.39453125;21624.3226318911;5;CARAMPANGUE;901;INDETERMINADA;15;Indeterminada;209;92;117;20;25;141;23;0;28;78;0;64;78;65;77;0;0;0;0;0;1;1;6;54;3;0;0;9;0;55;0;0;0;0;64;0;0;0;0;61;3;0;58;6;0;0;;
26382;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;2;2;36779226.9414063;36758.6104419265;9;CHILLANCITO;901;INDETERMINADA;15;Indeterminada;204;102;102;15;20;137;32;0;56;90;0;63;90;63;86;0;0;0;4;0;0;2;8;42;10;1;0;2;0;60;0;0;0;0;52;3;8;0;0;41;21;0;2;2;0;59;;
26383;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;3;2;57744945.734375;55344.4392894995;31;RAMADILLAS;901;INDETERMINADA;15;Indeterminada;21;11;10;Indeterminado;Indeterminado;11;6;0;Indeterminado;10;0;9;10;9;8;0;0;0;2;0;0;0;0;7;2;0;0;1;0;7;0;0;0;1;6;0;2;1;0;5;3;1;5;2;0;2;;
26384;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;4;2;21855386.3710938;41181.2488061715;901;INDETERMINADA;901;INDETERMINADA;15;Indeterminada;28;16;12;Indeterminado;Indeterminado;17;6;0;0;12;0;10;12;10;11;0;0;0;1;0;0;0;1;6;3;0;0;0;0;10;0;0;0;0;10;0;0;0;0;7;3;0;3;3;0;4;;
