FID;CODIGO REGION;REGION;CODIGO PROVINCIA;PROVINCIA;CODIGO COMUNA;NOMBRE COMUNA;DISTRITO;AREA;Shape__Area;Shape__Length;CODIGO LOCALIDAD;LOCALIDAD;CODIGO ENTIDAD;ENTIDAD;CODIGO CATEGORIA;CATEGORIA;Número total de personas;Total de Hombres;Total de Mujeres;Total de personas de 0 a 5 años;Total de personas de 6 a 14 años;Total de personas de 15 a 64 años;Total de personas de 65 y más años;Total personas migrantes que residen habitualmente en el territorio nacional;Total personas que se consideran pertenecientes a algún pueblo indígena u originario;Total de viviendas particulares;Total viviendas colectivas;Total viviendas ocupadas con moradores presentes;Total viviendas;Cantidad de hogares;Cantidad de viviendas tipo casa;Cantidad de viviendas tipo departamento en edificio;Cantidad de viviendas tipo vivienda tradicional indígena (ruka, pae pae u otras);Cantidad de viviendas tipo pieza en casa antigua o en conventillo;Cantidad de viviendas tipo mediagua, mejora, rancho o choza;Cantidad de viviendas tipo móvil (carpa, casa rodante o similar);Cantidad de viviendas tipo otro tipo de vivienda particular;Cantidad de viviendas con materialidad en paredes de Hormigón armado;Cantidad de viviendas con materialidad en paredes de albañilería: bloque de cemento, piedra o ladrillo;Cantidad de viviendas con materialidad en paredes de tabique forrado por ambas caras (madera o acero);Cantidad de viviendas con materialidad en paredes de tabique sin forro interior (madera u otro);Cantidad de viviendas con materialidad en paredes de adobe, barro, quincha, pirca u otro artesanal tradicional;Cantidad de viviendas con materialidad en paredes de materiales precarios (lata, cartón, plástico, etc.);Cantidad de viviendas con materialidad de techo tejas o tejuelas de arcilla, metálicas, de cemento, de madera, asfálticas o plásticas;Cantidad de viviendas con materialidad de techo losa hormigón;Cantidad de viviendas con materialidad de techo planchas metálicas de zinc, cobre, etc. O fibrocemento (tipo pizarreño);Cantidad de viviendas con materialidad de techo fonolita o plancha de fieltro embreado;Cantidad de viviendas con materialidad de techo paja, coirón, totora o caña;Cantidad de viviendas con materialidad de techo materiales precarios (lata, cartón, plástico, etc.);Cantidad de viviendas con materialidad de techo sin cubierta sólida de techo;Cantidad de viviendas con materialidad de piso parquet, piso flotante, cerámico, madera, alfombra, flexit, cubrepiso u otro similar, sobre radier o vigas de madera;Viviendas con materialidad de piso radier sin revestimiento;Viviendas con materialidad de piso baldosa de cemento;Viviendas con materialidad de piso capa de cemento sobre tierra;Viviendas con materialidad de piso tierra;Total viviendas con materialidad aceptable;Total viviendas con materialidad recuperable;Total viviendas con materialidad irrecuperable;Cantidad de viviendas con origen del agua por red pública;Cantidad de viviendas con origen del agua por pozo o noria;Cantidad de viviendas con origen del agua por camión aljibe;Cantidad de viviendas con origen del agua por río, vertiente, estero, canal, lago, etc.;x;y
27007;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;17;2;10704245.0859375;20496.9347359946;65;TOLPÁN;386;LAS CAMELIAS BAJO;8;Parcela-Hijuela;236;121;115;30;34;154;18;Indeterminado;24;84;0;67;84;67;82;0;0;0;0;0;2;4;13;48;2;0;0;14;1;52;0;0;0;0;62;1;2;2;0;60;7;0;0;63;3;1;;
27008;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;18;2;10628931.8554688;20044.0078546574;49;PATA DE GALLINA;293;EL HUASO CHILENO;8;Parcela-Hijuela;291;150;141;11;36;195;49;Indeterminado;14;128;0;95;128;96;126;0;0;0;2;0;0;2;19;50;21;0;3;23;0;72;0;0;0;0;85;3;6;1;0;65;27;3;1;94;0;0;;
27009;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;18;2;10305809.8046875;15469.7188529313;7;CHACAICO;54;RINCONADA CHACAICO;8;Parcela-Hijuela;107;59;48;Indeterminado;20;67;Indeterminado;0;7;48;0;33;48;33;46;0;0;0;2;0;0;0;4;21;7;1;0;0;0;33;0;0;0;0;32;1;0;0;0;24;9;0;1;31;1;0;;
27010;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;18;2;2146818.0703125;8186.18850357614;14;DUQUECO SUR;129;LAS VIÑAS;8;Parcela-Hijuela;79;34;45;12;7;54;6;0;Indeterminado;21;0;16;21;16;21;0;0;0;0;0;0;1;4;7;4;0;0;1;0;15;0;0;0;0;12;0;1;3;0;9;7;0;0;13;2;1;;
27011;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;18;2;17595825.4765625;25702.6306601916;7;CHACAICO;50;CHACAICO;8;Parcela-Hijuela;412;216;196;41;40;270;61;Indeterminado;24;189;0;136;189;136;187;0;0;0;2;0;0;0;23;91;16;1;5;11;0;122;0;0;2;0;105;9;11;9;2;88;40;7;3;121;11;1;;
27012;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;18;2;29722100.7382813;34865.4564191663;10;COYANCO;87;COYANCO;8;Parcela-Hijuela;541;263;278;33;67;351;90;0;60;209;0;172;209;175;200;0;0;1;8;0;0;6;38;80;39;2;7;12;0;158;0;0;2;0;140;10;11;5;5;103;57;11;0;170;0;2;;
27013;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8311;SANTA BÁRBARA;8;2;2821114.00390625;8404.01193736888;14;LOS JUNQUILLOS;32;PICHIMAPU;9;Parcela de Agrado;22;13;9;Indeterminado;Indeterminado;16;Indeterminado;0;0;17;0;8;17;8;16;0;0;0;0;0;1;0;0;8;0;0;0;1;0;7;0;0;0;0;8;0;0;0;0;8;0;0;0;5;0;3;;
27014;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;18;2;1821185.171875;6111.56654802747;49;PATA DE GALLINA;296;PATA DE GALLINA;4;Caserío;85;37;48;9;7;60;9;0;Indeterminado;25;0;24;25;24;25;0;0;0;0;0;0;1;6;15;0;0;1;9;0;14;0;0;0;0;20;0;0;3;0;20;2;1;0;23;0;0;;
27015;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;10;2;431941.09375;3805.63601355543;60;SANTA CLARA;362;RARINCO CENTRO ALTO;9;Parcela de Agrado;105;49;56;10;16;64;15;4;4;37;0;34;37;34;37;0;0;0;0;0;0;0;6;26;2;0;0;4;0;29;0;0;1;0;29;0;1;3;1;27;5;2;8;26;0;0;;
27016;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;6;2;53291.98828125;1297.58618466471;30;LAS TRANCAS;204;LAS TRANCAS;4;Caserío;131;66;65;12;22;87;10;0;Indeterminado;38;0;36;38;36;38;0;0;0;0;0;0;0;0;22;14;0;0;0;0;36;0;0;0;0;30;0;5;1;0;19;17;0;3;33;0;0;;
27017;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8311;SANTA BÁRBARA;8;2;1293906.39453125;5775.79293214032;14;LOS JUNQUILLOS;29;LA PAZ;8;Parcela-Hijuela;28;15;13;Indeterminado;5;17;Indeterminado;0;14;10;0;7;10;7;9;0;0;0;0;0;1;0;2;5;0;0;0;4;0;3;0;0;0;0;7;0;0;0;0;7;0;0;4;3;0;0;;
27018;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;19;2;1974583.65625;5891.85172688281;42;MILLANTÚ;254;SOL DE RARINCO;4;Caserío;71;37;34;5;8;47;11;0;0;23;0;21;23;22;22;0;0;0;1;0;0;1;9;11;0;0;0;3;0;18;0;0;0;0;20;0;1;0;0;20;1;0;21;0;0;0;;
27019;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;19;2;13406282.5976563;25249.7637472327;42;MILLANTÚ;256;TIERRAS NOBLES;4;Caserío;54;25;29;Indeterminado;9;33;Indeterminado;0;Indeterminado;19;0;15;19;15;19;0;0;0;0;0;0;0;4;6;5;0;0;3;0;12;0;0;0;0;15;0;0;0;0;10;5;0;6;9;0;0;;
27020;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;17;2;4430680.1484375;10018.4446319294;65;TOLPÁN;387;TOLPÁN;4;Caserío;709;353;356;66;92;500;51;Indeterminado;30;233;0;210;233;211;225;0;0;0;8;0;0;9;62;110;29;0;0;8;0;199;2;0;0;0;179;2;27;2;0;157;52;0;0;195;12;1;;
27021;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;14;2;682603.78125;4649.68933914364;11;CUÑIBAL;97;LAS DELICIAS ALTO;3;Aldea;948;466;482;97;156;609;86;16;94;337;0;283;337;285;329;0;0;0;8;0;0;8;38;183;50;2;1;8;0;273;0;0;0;0;254;10;12;4;1;207;71;2;217;64;2;0;;
27022;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;14;2;5901477.1796875;11293.6089053518;11;CUÑIBAL;96;LAS DELICIAS;8;Parcela-Hijuela;108;47;61;11;16;69;12;0;6;41;0;35;41;35;39;0;0;0;2;0;0;5;1;23;4;0;1;4;0;31;0;0;0;0;29;2;0;3;1;24;8;2;0;35;0;0;;
27023;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;13;2;3364144.72265625;12127.3830554064;21;EL PERAL;161;EL PERAL;3;Aldea;875;435;440;74;117;584;100;Indeterminado;54;284;0;256;284;256;278;0;0;2;4;0;0;5;37;163;45;1;4;21;0;231;1;0;2;0;210;11;29;6;0;168;80;6;235;20;0;1;;
27024;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;4;2;3740262.24609375;10720.5510443591;15;EL ARRAYÁN;901;INDETERMINADA;15;Indeterminada;84;44;40;Indeterminado;8;57;Indeterminado;Indeterminado;7;28;0;21;28;21;25;0;0;0;3;0;0;5;5;5;4;2;0;4;0;16;1;0;0;0;18;2;0;1;0;14;7;0;1;20;0;0;;
27025;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;5;2;5380462.0390625;16003.1288097087;5;CANDELARIA;901;INDETERMINADA;15;Indeterminada;250;119;131;22;44;168;16;0;17;71;0;64;71;64;70;0;0;0;1;0;0;2;8;45;8;0;1;2;0;62;0;0;0;0;61;1;2;0;0;54;9;1;54;10;0;0;;
27026;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;6;2;8562234.54296875;17697.8870639187;41;MARÍA DOLORES;901;INDETERMINADA;15;Indeterminada;163;86;77;Indeterminado;Indeterminado;113;20;Indeterminado;4;69;1;52;70;52;65;0;0;0;3;0;1;4;13;31;3;1;0;8;0;43;0;0;0;0;33;4;7;8;0;29;22;0;0;52;0;0;;
27027;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;7;2;5266319.2890625;11231.174638722;23;HUAQUI CENTRAL;901;INDETERMINADA;15;Indeterminada;27;16;11;Indeterminado;Indeterminado;24;0;0;0;13;0;8;13;8;13;0;0;0;0;0;0;0;2;5;1;0;0;1;0;7;0;0;0;0;4;1;3;0;0;3;5;0;0;8;0;0;;
27028;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;7;2;4516672.62890625;12957.4385373391;31;LAS VEGAS;901;INDETERMINADA;15;Indeterminada;107;60;47;11;12;73;11;0;Indeterminado;31;0;29;31;29;29;0;0;1;1;0;0;0;5;15;9;0;0;1;0;28;0;0;0;0;24;4;1;0;0;15;14;0;0;29;0;0;;
27029;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;8;2;2462817.2265625;6254.43587454713;22;EL ROSAL;901;INDETERMINADA;15;Indeterminada;119;63;56;Indeterminado;18;79;Indeterminado;0;Indeterminado;40;0;35;40;35;40;0;0;0;0;0;0;3;5;17;8;0;1;2;0;32;0;0;0;0;30;1;1;2;0;22;11;1;0;24;11;0;;
27030;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;9;2;5233702.01171875;13696.945682531;28;LAGUNA VERDE;901;INDETERMINADA;15;Indeterminada;63;29;34;4;5;49;5;9;Indeterminado;25;0;17;25;17;25;0;0;0;0;0;0;0;7;10;0;0;0;1;0;16;0;0;0;0;15;1;1;0;0;15;2;0;0;17;0;0;;
27031;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;9;2;34654773.4804688;41709.3224347604;48;PARAGUAY;901;INDETERMINADA;15;Indeterminada;19;8;11;Indeterminado;Indeterminado;13;Indeterminado;0;0;11;0;5;11;5;11;0;0;0;0;0;0;0;1;2;2;0;0;0;0;5;0;0;0;0;3;1;1;0;0;2;3;0;1;3;0;1;;
27032;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;9;2;30184530.4804688;38705.5711651864;50;PEDREGAL;901;INDETERMINADA;15;Indeterminada;112;65;47;6;11;76;19;0;22;41;0;39;41;39;38;0;0;0;3;0;0;1;8;14;10;1;5;6;0;26;0;0;7;0;22;3;4;5;3;15;14;8;1;37;1;0;;
27033;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;11;2;2118485.48046875;6164.82629411574;2;CAMINO AL CEMENTERIO;901;INDETERMINADA;15;Indeterminada;18;13;5;Indeterminado;Indeterminado;11;0;0;Indeterminado;5;0;5;5;5;5;0;0;0;0;0;0;1;2;1;1;0;0;2;0;3;0;0;0;0;4;0;1;0;0;3;2;0;0;5;0;0;;
27034;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;11;2;3425148.50390625;11885.7788350203;3;CAMINO AL PERAL;901;INDETERMINADA;15;Indeterminada;74;33;41;Indeterminado;Indeterminado;44;16;Indeterminado;Indeterminado;39;0;24;39;24;38;0;0;0;1;0;0;3;9;10;1;0;0;12;0;11;0;0;0;0;20;1;1;0;0;19;3;0;4;20;0;0;;
27035;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;11;2;969793.37109375;7048.03037671776;4;CAMINO LOS ÁNGELES;901;INDETERMINADA;15;Indeterminada;32;19;13;Indeterminado;Indeterminado;15;12;0;0;18;0;14;18;14;18;0;0;0;0;0;0;3;7;4;0;0;0;9;0;5;0;0;0;0;13;0;0;0;0;13;0;0;1;13;0;0;;
27036;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;11;2;4440707.2890625;10323.3650718984;18;EL HUERTÓN;901;INDETERMINADA;15;Indeterminada;29;12;17;Indeterminado;Indeterminado;21;4;0;0;8;0;7;8;8;8;0;0;0;0;0;0;2;1;4;0;0;0;3;0;4;0;0;0;0;6;0;1;0;0;6;1;0;0;7;0;0;;
27037;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;11;2;1233275.2109375;7872.62296910084;44;NATRE RARINCO;901;INDETERMINADA;15;Indeterminada;199;95;104;14;41;122;22;Indeterminado;13;76;0;60;76;60;76;0;0;0;0;0;0;10;25;17;7;1;0;34;0;26;0;0;0;0;58;2;0;0;0;51;9;0;0;58;0;0;;
27038;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;12;2;2079577.328125;8375.53240618358;8;CHACAYAL NORTE;901;INDETERMINADA;15;Indeterminada;86;45;41;4;12;63;7;0;11;32;0;29;32;30;30;0;0;0;2;0;0;0;4;23;2;0;0;3;0;25;0;0;1;0;29;0;0;0;0;27;1;1;25;4;0;0;;
27039;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;12;2;17535020.9335938;29791.9961243176;9;CHACAYAL SUR;901;INDETERMINADA;15;Indeterminada;477;222;255;39;61;300;77;Indeterminado;54;201;0;172;201;173;200;0;0;0;1;0;0;8;30;97;29;0;8;23;0;148;1;0;0;0;145;8;9;10;0;115;49;8;98;73;0;0;;
27040;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;14;2;4695533.87890625;14430.1492768434;11;CUÑIBAL;901;INDETERMINADA;15;Indeterminada;128;60;68;9;20;89;10;0;Indeterminado;42;1;35;43;35;41;0;1;0;0;0;0;0;11;20;2;1;0;14;0;21;0;0;0;0;33;0;1;1;0;29;5;0;1;32;0;1;;
27041;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;14;2;4539564.04296875;16394.9133763542;13;DUQUECO;901;INDETERMINADA;15;Indeterminada;54;27;27;Indeterminado;9;38;Indeterminado;0;Indeterminado;17;0;16;17;16;16;0;0;0;1;0;0;0;1;10;5;0;0;1;0;15;0;0;0;0;14;0;2;0;0;11;5;0;5;11;0;0;;
27042;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;14;2;6475094.51953125;17161.9634191205;32;LLANO BLANCO;901;INDETERMINADA;15;Indeterminada;233;119;114;33;28;155;17;0;64;69;0;66;69;66;44;0;0;0;25;0;0;0;2;48;15;0;1;3;0;59;0;0;4;0;63;1;0;1;1;49;12;5;37;22;7;0;;
27043;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;18;2;7252513.296875;22498.0422285879;7;CHACAICO;901;INDETERMINADA;15;Indeterminada;115;54;61;Indeterminado;13;81;Indeterminado;0;5;64;0;37;64;38;61;0;0;0;1;0;2;0;8;20;7;1;1;4;0;32;0;0;1;0;28;2;5;1;1;21;14;2;0;33;4;0;;
27044;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;18;2;2400215.96484375;8822.87707251217;10;COYANCO;901;INDETERMINADA;15;Indeterminada;98;49;49;4;12;64;18;0;5;34;0;28;34;28;34;0;0;0;0;0;0;1;3;23;1;0;0;4;0;21;1;0;0;1;23;0;2;3;0;20;6;1;1;27;0;0;;
27045;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;19;2;6175709.515625;15758.9470701459;61;SANTA FÉ;901;INDETERMINADA;15;Indeterminada;15;9;6;Indeterminado;4;9;Indeterminado;0;0;5;0;4;5;4;5;0;0;0;0;0;0;0;1;1;1;0;0;1;0;1;0;0;1;0;3;0;0;0;0;1;1;1;0;3;0;0;;
27046;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8302;ANTUCO;1;2;12716196.234375;18283.5602912895;2;ALTO ANTUCO;3;ALTO ANTUCO;8;Parcela-Hijuela;114;61;53;5;Indeterminado;64;Indeterminado;Indeterminado;Indeterminado;63;0;45;63;45;60;0;0;1;2;0;0;0;0;30;8;2;5;1;0;39;0;0;5;0;37;1;1;5;0;26;13;5;5;0;0;39;;
27047;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8302;ANTUCO;1;2;53008325.4257813;40646.0957638797;2;ALTO ANTUCO;4;ALTO RUCUE;7;Fundo-Estancia-Hacienda;16;7;9;Indeterminado;0;11;Indeterminado;Indeterminado;Indeterminado;12;0;5;12;5;12;0;0;0;0;0;0;0;0;4;1;0;0;0;0;5;0;0;0;0;3;0;0;2;0;2;3;0;0;0;0;5;;
27048;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8302;ANTUCO;1;2;4388823.00390625;11294.8020284776;3;ANTUCO;8;ANTUCO;8;Parcela-Hijuela;10;Indeterminado;Indeterminado;Indeterminado;Indeterminado;10;0;0;Indeterminado;6;1;5;7;5;6;0;0;0;0;0;0;1;0;4;0;0;0;1;0;3;0;0;1;0;5;0;0;0;0;4;0;1;5;0;0;0;;
27049;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8302;ANTUCO;1;2;3337309.10546875;8861.34149616135;3;ANTUCO;6;AGUA DE LAS NIÑAS;8;Parcela-Hijuela;37;Indeterminado;Indeterminado;Indeterminado;Indeterminado;28;4;0;Indeterminado;17;0;13;17;13;17;0;0;0;0;0;0;0;1;9;2;0;1;3;0;10;0;0;0;0;12;1;0;0;0;9;3;1;10;1;0;2;;
27050;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8302;ANTUCO;1;2;34816198.4179688;38463.4227068429;10;MIRRIHUE;18;CALLEUQUE;7;Fundo-Estancia-Hacienda;12;7;5;0;0;Indeterminado;Indeterminado;Indeterminado;0;4;0;4;4;4;4;0;0;0;0;0;0;0;0;4;0;0;0;1;0;3;0;0;0;0;2;2;0;0;0;2;2;0;0;2;0;2;;
27051;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8302;ANTUCO;1;2;9303341.56640625;12250.7050617903;10;MIRRIHUE;20;COIHUECO ALTO;8;Parcela-Hijuela;41;28;13;Indeterminado;Indeterminado;25;14;0;Indeterminado;24;0;18;24;18;24;0;0;0;0;0;0;1;0;11;5;1;0;0;0;17;0;0;0;0;15;0;2;1;0;9;8;0;2;0;0;16;;
27052;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8302;ANTUCO;1;2;4930294.6171875;9277.0708315711;10;MIRRIHUE;21;COIHUECO BAJO;8;Parcela-Hijuela;14;7;7;0;Indeterminado;Indeterminado;7;0;Indeterminado;9;0;5;9;5;9;0;0;0;0;0;0;0;0;5;0;0;0;0;0;2;0;0;1;2;3;0;0;2;0;2;0;3;0;0;0;5;;
27053;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8302;ANTUCO;1;2;13578990.8320313;19915.5588636157;10;MIRRIHUE;23;MIRRIHUE ALTO;8;Parcela-Hijuela;110;55;55;Indeterminado;Indeterminado;73;24;Indeterminado;5;60;0;40;60;40;57;0;0;0;3;0;0;0;1;35;3;0;1;5;0;35;0;0;0;0;36;2;2;0;0;33;6;1;38;0;0;2;;
27054;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8302;ANTUCO;1;2;1381766.078125;5538.68732881136;10;MIRRIHUE;26;VILLA EL ESFUERZO;4;Caserío;116;56;60;10;24;75;7;0;6;46;0;38;46;38;45;0;0;0;1;0;0;0;0;35;3;0;0;0;0;38;0;0;0;0;32;5;1;0;0;29;9;0;38;0;0;0;;
27055;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8302;ANTUCO;1;2;1177319.69921875;4651.13523000852;10;MIRRIHUE;19;CARACOL;8;Parcela-Hijuela;32;17;15;Indeterminado;Indeterminado;Indeterminado;Indeterminado;0;Indeterminado;12;0;10;12;10;12;0;0;0;0;0;0;1;0;9;0;0;0;1;0;9;0;0;0;0;10;0;0;0;0;10;0;0;10;0;0;0;;
27056;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8302;ANTUCO;1;2;16574676.3320313;17392.1028214914;10;MIRRIHUE;25;PAJAL;8;Parcela-Hijuela;50;31;19;Indeterminado;Indeterminado;32;13;0;Indeterminado;34;0;23;34;23;32;0;0;0;2;0;0;0;1;18;3;0;0;0;0;23;0;0;0;0;22;1;0;0;0;18;4;0;2;0;0;21;;
27057;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8302;ANTUCO;1;2;15376747.3554688;18170.5459496761;14;VILLA LAS ROSAS;32;VILLA LAS ROSAS;4;Caserío;490;240;250;43;73;290;84;Indeterminado;38;236;0;183;236;183;231;0;0;0;5;0;0;3;11;138;23;0;8;1;0;180;0;0;1;0;163;11;6;3;0;139;34;9;174;0;0;8;;
27058;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8302;ANTUCO;1;2;24798227.40625;21556.8613110344;15;VILLA PELUCA;34;VILLA PELUCA;4;Caserío;233;118;115;13;Indeterminado;Indeterminado;46;0;4;123;0;86;123;87;118;0;0;0;3;0;2;3;2;66;10;0;4;6;0;79;0;0;1;0;73;6;7;0;0;62;19;4;84;0;0;2;;
27059;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8302;ANTUCO;1;2;44916781.9414063;29982.5282384493;15;VILLA PELUCA;33;RINCONADA;8;Parcela-Hijuela;21;12;9;0;Indeterminado;Indeterminado;0;0;4;25;0;10;25;10;22;0;1;0;2;0;0;0;0;7;2;0;1;0;0;10;0;0;0;0;8;2;0;0;0;6;3;1;0;1;0;9;;
27060;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8302;ANTUCO;2;2;60363836.4765625;43203.7541301496;13;RAYENCO;31;RADALES;14;Otros;8;Indeterminado;Indeterminado;0;0;8;0;0;Indeterminado;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
27061;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8302;ANTUCO;2;2;580966344.851563;156840.262036027;6;CHACAY ORIENTE;11;CHACAY;7;Fundo-Estancia-Hacienda;0;0;0;0;0;0;0;0;0;2;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
27062;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8302;ANTUCO;4;2;2322340.2265625;9342.55886259972;1;ABANICO;2;MALALCURA;8;Parcela-Hijuela;13;8;5;0;Indeterminado;8;Indeterminado;Indeterminado;Indeterminado;7;0;5;7;5;7;0;0;0;0;0;0;0;0;4;1;0;0;0;0;3;2;0;0;0;4;0;1;0;0;2;3;0;0;0;0;5;;
27063;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8302;ANTUCO;4;2;890049352.578125;153077.443566499;901;INDETERMINADA;901;INDETERMINADA;15;Indeterminada;32;Indeterminado;Indeterminado;0;0;Indeterminado;Indeterminado;0;Indeterminado;53;4;5;57;5;51;0;0;0;2;0;0;0;1;2;1;0;1;0;0;4;0;0;1;0;4;0;0;1;0;2;1;2;0;1;0;4;;
27064;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8302;ANTUCO;4;2;40939429.2773438;27340.3575431214;12;PARQUE NACIONAL LAGUNA DEL LAJA;30;PARQUE NACIONAL LAGUNA DEL LAJA;14;Otros;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
27065;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8302;ANTUCO;4;2;24675321.8945313;23038.4592670819;4;CAMPAMENTO VIEJO;9;CAMPAMENTO VIEJO;4;Caserío;20;12;8;0;0;Indeterminado;Indeterminado;0;Indeterminado;12;1;9;13;9;11;0;0;0;0;0;1;0;0;9;0;0;0;1;0;8;0;0;0;0;7;0;2;0;0;7;2;0;0;0;0;9;;
27066;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8302;ANTUCO;4;2;2185751.140625;8044.54135527131;1;ABANICO;1;ABANICO;4;Caserío;192;96;96;14;Indeterminado;126;Indeterminado;Indeterminado;Indeterminado;122;0;67;122;67;118;0;1;0;2;0;1;0;4;44;16;0;3;1;0;63;0;0;1;0;52;2;4;6;0;39;22;3;9;2;0;56;;
27067;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8302;ANTUCO;1;2;14280455.140625;19108.0021123425;1;ABANICO;2;MALALCURA;8;Parcela-Hijuela;10;5;5;Indeterminado;0;7;Indeterminado;0;0;6;0;6;6;6;5;0;0;0;1;0;0;0;1;2;2;0;0;1;0;4;0;0;0;0;3;0;0;2;0;1;4;0;1;0;0;3;;
27068;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8302;ANTUCO;1;2;10728028.5507813;17546.2388337048;8;LOS CANELOS;15;LOS CASTILLOS;8;Parcela-Hijuela;61;27;34;6;9;37;9;0;8;34;0;19;34;20;32;0;0;0;0;0;2;1;0;9;7;0;1;4;0;10;0;0;4;0;11;2;1;3;1;6;8;4;12;0;0;6;;
